"","eps","kappa","n","Dist","MeanDist","MeanNTH","MeanBoot","MedianDist","MedianNTH","MedianBoot"
"1.4351",0,20,25,"Cayley",0.0639449625303538,0.151733329461151,0.15444810468697,0.0661780006202969,0.15391192996051,0.256870492854586
"1.4352",0,20,25,"Cayley",0.0889974469228722,0.153575264809061,0.152761304992324,0.104640832360087,0.177187406779203,0.219600096549546
"1.4353",0,20,25,"Cayley",0.0620777246759565,0.149849914890409,0.16537315770394,0.0657374421247189,0.16169141617116,0.227408128611832
"1.4354",0,20,25,"Cayley",0.0465820398158254,0.159928577495398,0.168585441266282,0.0311322101015281,0.176219956600295,0.278864127565592
"1.4355",0,20,25,"Cayley",0.0424023173512286,0.141577423747636,0.146872690001149,0.0637666078508072,0.168236322752644,0.212724327815671
"1.4356",0,20,25,"Cayley",0.107641164889392,0.172436598362771,0.179847593641184,0.157124350410617,0.209683223899113,0.317638565848104
"1.4357",0,20,25,"Cayley",0.0895532604456546,0.148620810469074,0.152035619093028,0.0764352930131179,0.155933092803845,0.360436559268439
"1.4358",0,20,25,"Cayley",0.0654410626461629,0.154308528413146,0.157898172589243,0.0614187413936558,0.163656455921528,0.21600832895279
"1.4359",0,20,25,"Cayley",0.0628361730415985,0.148302549912084,0.16608510798442,0.0485077428435734,0.16831657557988,0.224242630780831
"1.4360",0,20,25,"Cayley",0.0965576821756859,0.153764232522237,0.167626185811288,0.0873474498609596,0.136024136426212,0.235131584044699
"1.4361",0,20,25,"Cayley",0.145569094245835,0.163283995693284,0.18182576631667,0.169339759614109,0.141705270970257,0.197422617332108
"1.4362",0,20,25,"Cayley",0.116314376443273,0.145449549982681,0.151127897589533,0.105355777423211,0.117681188902379,0.19809135187357
"1.4363",0,20,25,"Cayley",0.140283941703198,0.156701782307622,0.167749867987791,0.206646583743389,0.159219259332306,0.275294096423745
"1.4364",0,20,25,"Cayley",0.0344444336759364,0.14018089950298,0.146937499974036,0.0503132495238762,0.154640536607442,0.2779082609592
"1.4365",0,20,25,"Cayley",0.115191197864071,0.135494878835785,0.138399858399371,0.11671583060849,0.13278402926357,0.202202118731405
"1.4366",0,20,25,"Cayley",0.0541789678594142,0.173912995911298,0.18194870249534,0.055303361185534,0.194661055511401,0.482991045998972
"1.4367",0,20,25,"Cayley",0.0644463155329758,0.1595800938864,0.172099395919803,0.0830305882542561,0.149714365516442,0.286855033330872
"1.4368",0,20,25,"Cayley",0.0267889932247285,0.13452464538534,0.141392671907962,0.027915512032818,0.148983870755581,0.223257826139952
"1.4369",0,20,25,"Cayley",0.0777167970876576,0.155024992406183,0.162049901733783,0.0776890519729263,0.178110693816265,0.274594467644702
"1.4370",0,20,25,"Cayley",0.176241016270756,0.167941817233791,0.191403901681043,0.156484883439484,0.186750725643124,0.263394544361705
"1.4371",0,20,25,"Cayley",0.0574388031157691,0.145589146385296,0.156533887296752,0.0371296402488491,0.14508026043243,0.209901177852052
"1.4372",0,20,25,"Cayley",0.0812890835710347,0.163552486754484,0.167434944305771,0.0889422122203511,0.197741199513261,0.289237184792925
"1.4373",0,20,25,"Cayley",0.0732488658464724,0.150039350637183,0.158028316435863,0.0782511350872363,0.192538109149602,0.224328021745116
"1.4374",0,20,25,"Cayley",0.0899607235347106,0.159747295058039,0.179760859403933,0.0298131241053913,0.180952572572906,0.241677506064618
"1.4375",0,20,25,"Cayley",0.0255986347874242,0.123737442542904,0.131633402734777,0.0354848008527013,0.0998948162934957,0.162112867446282
"1.4376",0,20,25,"Cayley",0.0960651571971243,0.159652577333057,0.158100217376354,0.0379212336106705,0.140890687282677,0.207556183449095
"1.4377",0,20,25,"Cayley",0.117523700738674,0.151275415772405,0.162794830445995,0.168943760462202,0.136917407706959,0.237845243023638
"1.4378",0,20,25,"Cayley",0.0877717091408872,0.166975605511993,0.173974416371513,0.106132817502308,0.20143891548399,0.330893117447893
"1.4379",0,20,25,"Cayley",0.119066091622361,0.168117789543021,0.181762800168871,0.157128733020361,0.206977764472664,0.308470144896306
"1.4380",0,20,25,"Cayley",0.126822362343239,0.146256332839065,0.14830685512862,0.120574111680538,0.188481512874025,0.262871156316856
"1.4381",0,20,25,"Cayley",0.0739273297595504,0.133982179565622,0.132806910718022,0.111724140123612,0.140365121737999,0.188475266702147
"1.4382",0,20,25,"Cayley",0.10268531608448,0.146409764278812,0.140949927804043,0.10788921086126,0.178424618436147,0.254212563965092
"1.4383",0,20,25,"Cayley",0.0767915622821817,0.168398254961037,0.172940064873848,0.102415410327258,0.171719460078979,0.248642262944402
"1.4384",0,20,25,"Cayley",0.13426320115372,0.147469146420738,0.152042618987837,0.111969921065934,0.156281991846977,0.198018521768328
"1.4385",0,20,25,"Cayley",0.0362954430155817,0.127322368938615,0.132165561925897,0.0281494766570299,0.15717482960821,0.219815995561266
"1.4386",0,20,25,"Cayley",0.0187075677656871,0.15197805339067,0.154098578680903,0.0584646119846429,0.170303016624075,0.240817830544957
"1.4387",0,20,25,"Cayley",0.0370045237542869,0.168616688556385,0.179548735468472,0.0772896469021281,0.187422529360963,0.305003721943519
"1.4388",0,20,25,"Cayley",0.0688580573135948,0.146084420077898,0.152857626265016,0.129863868159188,0.150170732841009,0.236662095285442
"1.4389",0,20,25,"Cayley",0.0736796664338174,0.138862574286071,0.143385220649262,0.0717145312540315,0.128004333287019,0.226829268491079
"1.4390",0,20,25,"Cayley",0.0508109485823235,0.153128017394525,0.156516216519083,0.0402655117653853,0.160853954234569,0.208069525899133
"1.4391",0,20,25,"Cayley",0.102440544542349,0.16875684780351,0.182034820585611,0.0982796289852455,0.159664249014014,0.258707995842518
"1.4392",0,20,25,"Cayley",0.175851190255588,0.143108284313487,0.152766712367546,0.171428309639877,0.134533671512631,0.184567916413213
"1.4393",0,20,25,"Cayley",0.0952125293771786,0.136015367412397,0.145385942196373,0.116107991537765,0.150371512953877,0.203468854222338
"1.4394",0,20,25,"Cayley",0.115745237688877,0.147756678452194,0.149774584856451,0.0901975330272304,0.180711834659744,0.265332913294223
"1.4395",0,20,25,"Cayley",0.0447270368567758,0.163775981791987,0.173201885476241,0.0289430223761292,0.180556874634908,0.27146065543749
"1.4396",0,20,25,"Cayley",0.109712442369396,0.137554230411396,0.144973195458716,0.118078992481856,0.141795959880742,0.168353963621364
"1.4397",0,20,25,"Cayley",0.12092940890574,0.136497179547687,0.150993356802273,0.103958784928329,0.119224556371914,0.16760278908953
"1.4398",0,20,25,"Cayley",0.0980902604626927,0.149482661149394,0.148441660959186,0.117082990633183,0.182016021567819,0.234989248588213
"1.4399",0,20,25,"Cayley",0.0525610645099463,0.162794287136948,0.169146977152388,0.0853804056461272,0.205334554283028,0.288913825602364
"1.4400",0,20,25,"Cayley",0.106385538457077,0.139501661768332,0.144926920811186,0.101189597596258,0.12308707508305,0.19683033976506
"1.4401",0,20,25,"Cayley",0.0873084145360519,0.165880893703255,0.174420576511595,0.0714202382579205,0.205821841708361,0.264743582031492
"1.4402",0,20,25,"Cayley",0.0996869430697373,0.137585383273993,0.14824494803916,0.126945502781098,0.16600329089841,0.209386675632716
"1.4403",0,20,25,"Cayley",0.116335261207712,0.166318018917381,0.169942449554405,0.115205955420347,0.180956091224903,0.289688435426994
"1.4404",0,20,25,"Cayley",0.137444395765244,0.15174177387334,0.16330968676411,0.120541329756819,0.173823621850977,0.262221445587869
"1.4405",0,20,25,"Cayley",0.157689842904406,0.14677845699232,0.14718585386532,0.173261613748905,0.175050012686225,0.246326929856645
"1.4406",0,20,25,"Cayley",0.184310714331913,0.144190793420457,0.156552447987633,0.209531599685901,0.16945022951214,0.20302495880181
"1.4407",0,20,25,"Cayley",0.0617938866691849,0.168642199237496,0.177306708099421,0.139501969555491,0.0881707177939206,0.105163398095289
"1.4408",0,20,25,"Cayley",0.0724655938954522,0.166764860728379,0.171976689125015,0.0947356494750596,0.132005348397547,0.259505870879424
"1.4409",0,20,25,"Cayley",0.0966568265653578,0.155243506155752,0.16020279884165,0.0630996537006265,0.179658546616634,0.242838772598609
"1.4410",0,20,25,"Cayley",0.0848419721541032,0.166947584098228,0.16574173221179,0.124073124625887,0.205603955503248,0.284882063017433
"1.4411",0,20,25,"Cayley",0.104963672795831,0.153696900959506,0.154272728454684,0.101929946703928,0.147551415107769,0.216443761110191
"1.4412",0,20,25,"Cayley",0.0547814293888219,0.185217076813665,0.195559772894421,0.169010513011452,0.150119787827085,0.249838557295084
"1.4413",0,20,25,"Cayley",0.100014824748524,0.13904622791409,0.142483607703015,0.105573148282232,0.128943068326723,0.217204666483303
"1.4414",0,20,25,"Cayley",0.0975119182949307,0.157146785919488,0.167820960512727,0.0368692214625761,0.129180652958756,0.207497947873959
"1.4415",0,20,25,"Cayley",0.14289582815836,0.131615071774369,0.13491135685671,0.106576545251984,0.137921103862775,0.182504799730398
"1.4416",0,20,25,"Cayley",0.076238211774249,0.116599448902923,0.122576949373414,0.105063904977422,0.0999678057831343,0.18644097241894
"1.4417",0,20,25,"Cayley",0.0795009527487995,0.151144506540721,0.158327675707261,0.0786535967648895,0.183100085645636,0.228950417001249
"1.4418",0,20,25,"Cayley",0.0561420391495012,0.162490964576989,0.171265465366267,0.086672745284465,0.143753585961088,0.201997434751673
"1.4419",0,20,25,"Cayley",0.129260083602502,0.141949756588263,0.148370723298278,0.142058314288111,0.157912193841658,0.295047835963391
"1.4420",0,20,25,"Cayley",0.0919083467991201,0.121818301784816,0.125681950530494,0.1173219788823,0.106989879420607,0.147115262790891
"1.4421",0,20,25,"Cayley",0.0358514025211536,0.152612794749715,0.160315547271139,0.0804708091984854,0.110327465026712,0.150869409431759
"1.4422",0,20,25,"Cayley",0.0609854874283814,0.15758417139797,0.173327444610849,0.091921238806931,0.106316725637811,0.160931303210334
"1.4423",0,20,25,"Cayley",0.119455142673376,0.165491241634392,0.178313686634086,0.132580165481732,0.18208417917506,0.240601866097359
"1.4424",0,20,25,"Cayley",0.0288297403062377,0.131284285934341,0.131497277593365,0.035178872429213,0.141687677597355,0.21313999274467
"1.4425",0,20,25,"Cayley",0.111978133786135,0.1816444491193,0.198719748088574,0.115537804466554,0.179047101959303,0.240942850173132
"1.4426",0,20,25,"Cayley",0.113185208680091,0.135154302657954,0.133282458515722,0.090495366275177,0.0985546391325218,0.154702205266463
"1.4427",0,20,25,"Cayley",0.0599732678572761,0.153506553464717,0.160639873580413,0.0316716733584267,0.177256097177729,0.242184037159646
"1.4428",0,20,25,"Cayley",0.0715006537519772,0.147164909180159,0.172768660059896,0.122359320028603,0.1453310478751,0.19057070882946
"1.4429",0,20,25,"Cayley",0.14981821893013,0.173600313795566,0.169137001227146,0.146827898485785,0.210992167554208,0.310016403014292
"1.4430",0,20,25,"Cayley",0.0575220320481485,0.158394859812776,0.165566931533908,0.0751085953005537,0.179798006040818,0.225049320510975
"1.4431",0,20,25,"Cayley",0.0909578230475874,0.164516288741795,0.168049520146053,0.0836332985409593,0.210608383617137,0.289406322646265
"1.4432",0,20,25,"Cayley",0.0573003001276765,0.13602652519022,0.142689427539128,0.0897481930226024,0.148138088959003,0.176127927587901
"1.4433",0,20,25,"Cayley",0.19232716867867,0.162196185734737,0.183622162233626,0.176990559279119,0.167129484421499,0.223664840904185
"1.4434",0,20,25,"Cayley",0.0791048369943033,0.143952742738184,0.13930422078784,0.0761156685177101,0.169559859339936,0.244958193109042
"1.4435",0,20,25,"Cayley",0.0221558874591474,0.151626976189282,0.155877943488996,0.0382597754888887,0.178717203026162,0.283769714880755
"1.4436",0,20,25,"Cayley",0.129371484993306,0.156759911609453,0.156943753948246,0.137171817074393,0.182069032858799,0.26825085148759
"1.4437",0,20,25,"Cayley",0.126082555325998,0.158604391359145,0.165615146624843,0.141156668260601,0.152625538268949,0.313364152040123
"1.4438",0,20,25,"Cayley",0.133969705475089,0.151248654469881,0.163394821434223,0.130941601427013,0.20109402149944,0.312734186649706
"1.4439",0,20,25,"Cayley",0.0990355127869719,0.164008091751365,0.176267582657337,0.107557889262118,0.201158463483855,0.284669553081664
"1.4440",0,20,25,"Cayley",0.0513796635251427,0.143661836801175,0.164523443384666,0.0528446259415346,0.150225906846139,0.214058208115822
"1.4441",0,20,25,"Cayley",0.145658472694254,0.143447711838818,0.150376159166118,0.150057793638541,0.1460944370552,0.188116182608723
"1.4442",0,20,25,"Cayley",0.0331642403418409,0.161569127290722,0.17306139423914,0.0567797928301765,0.197382441745201,0.260629574022166
"1.4443",0,20,25,"Cayley",0.105499770989707,0.165588238316873,0.172163083559143,0.103757128483021,0.187038579689217,0.299110952411406
"1.4444",0,20,25,"Cayley",0.103210551126761,0.158514541641165,0.16454393410247,0.10495072947087,0.184012336269735,0.281562169367522
"1.4445",0,20,25,"Cayley",0.129673627163143,0.131587746778316,0.138770394320973,0.141859793323817,0.155324215487352,0.202325152678074
"1.4446",0,20,25,"Cayley",0.147378676302607,0.160471404591958,0.171947490768129,0.169619112075484,0.194131984739323,0.272744980739716
"1.4447",0,20,25,"Cayley",0.121682745137652,0.149813620274761,0.153700787728756,0.14906889381792,0.155264046145097,0.232771046838631
"1.4448",0,20,25,"Cayley",0.149934141501322,0.142584975533173,0.146775036612203,0.151577021036451,0.11601385330326,0.235945070021522
"1.4449",0,20,25,"Cayley",0.08818428027935,0.137869895739207,0.148026286399476,0.0915377195214604,0.171521908257498,0.290750983189942
"1.4450",0,20,25,"Cayley",0.108447682860053,0.159078552444287,0.173113265751429,0.116976797580069,0.1988820407138,0.284784027189587
"1.4451",0,20,25,"Cayley",0.107574464446782,0.153780287423652,0.167223436953381,0.14002021357764,0.15770669428159,0.288275193041131
"1.4452",0,20,25,"Cayley",0.161130535024175,0.142341957414489,0.152297716576744,0.148209321119139,0.11806979145969,0.152717609127134
"1.4453",0,20,25,"Cayley",0.0735980270466172,0.160335156494478,0.180991255627835,0.0969521846318551,0.188995059274823,0.26696082772999
"1.4454",0,20,25,"Cayley",0.15862401953167,0.155500009447845,0.160377915534826,0.172249008955803,0.164202567406041,0.22114588605299
"1.4455",0,20,25,"Cayley",0.0881977943131244,0.15450081909293,0.153406764427656,0.0763211720854401,0.155926298876841,0.208611340667014
"1.4456",0,20,25,"Cayley",0.105082004696936,0.161543611737519,0.162917451309907,0.130911442597523,0.200637879151269,0.244597213015956
"1.4457",0,20,25,"Cayley",0.0413650641690036,0.168796527652377,0.185543721398001,0.0759998461028121,0.190222818561821,0.273264086409657
"1.4458",0,20,25,"Cayley",0.0690259539583051,0.141352617879402,0.155157574785908,0.0795285903355874,0.172908212924928,0.235022239731076
"1.4459",0,20,25,"Cayley",0.185829321219441,0.139133834514238,0.156755875950028,0.178897260533178,0.143185157340243,0.2433845068317
"1.4460",0,20,25,"Cayley",0.141743876900053,0.166776830988868,0.170343071889215,0.241258087246148,0.171170376626004,0.217424673123849
"1.4461",0,20,25,"Cayley",0.101842677621468,0.148780121575889,0.156050026786984,0.116572468898552,0.165950923082415,0.259787188485419
"1.4462",0,20,25,"Cayley",0.0885852599274838,0.164485332532979,0.165735135206852,0.0807631380581946,0.177750066478123,0.248850152729603
"1.4463",0,20,25,"Cayley",0.0804557682790701,0.1260836593451,0.127478371346568,0.0635112506435099,0.0916388361379624,0.181737558252699
"1.4464",0,20,25,"Cayley",0.0470762870517902,0.156247626735145,0.166528613766392,0.0936797253059743,0.188813857043178,0.263158585755094
"1.4465",0,20,25,"Cayley",0.0805760797348956,0.151112212243606,0.157377498249055,0.136814181713896,0.155975815637833,0.195524293122009
"1.4466",0,20,25,"Cayley",0.118464836455291,0.140385905714245,0.138213446144173,0.102988748343382,0.120375806874683,0.189413283544657
"1.4467",0,20,25,"Cayley",0.172050447817214,0.146619736084035,0.152926368817284,0.160174885536778,0.154422983684248,0.229016928357333
"1.4468",0,20,25,"Cayley",0.058079829884087,0.125071305217155,0.122771397744577,0.0718975585106415,0.128397002467609,0.168002993224452
"1.4469",0,20,25,"Cayley",0.0780675133701515,0.147614589791352,0.147963289842475,0.099185398253067,0.145659900908934,0.194812815963365
"1.4470",0,20,25,"Cayley",0.107857220529625,0.152707064193825,0.151925357358148,0.0930394615742834,0.179822764575318,0.256797499541036
"1.4471",0,20,25,"Cayley",0.138929877840254,0.156324836228493,0.167506578077897,0.198267171761407,0.168040949837389,0.215770100596218
"1.4472",0,20,25,"Cayley",0.102025969522082,0.15537548649576,0.167078461056938,0.169021343157476,0.159321147938835,0.211274665768536
"1.4473",0,20,25,"Cayley",0.0699710668272059,0.135631340143929,0.141052345961387,0.0998215144593931,0.154768318639511,0.215389984174252
"1.4474",0,20,25,"Cayley",0.143796116369375,0.155572600179084,0.164504294650007,0.132018919504157,0.176789796180681,0.256299937493281
"1.4475",0,20,25,"Cayley",0.155924682169919,0.157227546809707,0.166746170010182,0.13248350870787,0.151671729990769,0.238487687375442
"1.4476",0,20,25,"Cayley",0.0687033922883218,0.143017128067677,0.148615965235344,0.0854025138772836,0.156352056603486,0.302432973006212
"1.4477",0,20,25,"Cayley",0.119863291688468,0.163076333637083,0.177863063394734,0.145787156379634,0.170503385206097,0.249437490229171
"1.4478",0,20,25,"Cayley",0.254471948529931,0.142447320357468,0.16079334581044,0.268700104552139,0.167305595881526,0.226672705138938
"1.4479",0,20,25,"Cayley",0.0906141167215851,0.145219136862403,0.151461090727007,0.0634556289496649,0.179651215149006,0.236125939911974
"1.4480",0,20,25,"Cayley",0.0653105911150805,0.136726742193272,0.141475688923153,0.0569459746339165,0.173650827171325,0.262646334326327
"1.4481",0,20,25,"Cayley",0.155287255765013,0.167484805814982,0.185921211823416,0.111872802426342,0.168463408510028,0.233765331571622
"1.4482",0,20,25,"Cayley",0.0346913035373814,0.155421087444216,0.171619762662073,0.0683066350367436,0.179524011451696,0.207971903427918
"1.4483",0,20,25,"Cayley",0.0396530912542042,0.153453073760071,0.180482823618309,0.0643180409463913,0.114001282400766,0.220550357491315
"1.4484",0,20,25,"Cayley",0.0336322003606973,0.147342071229539,0.158028077093148,0.101949877029099,0.137417227602394,0.162791279040182
"1.4485",0,20,25,"Cayley",0.0291529928170661,0.158726471426512,0.167063473663652,0.0583046516192615,0.180058805871903,0.254003637586135
"1.4486",0,20,25,"Cayley",0.157318209299106,0.176654264733421,0.181296513970519,0.134778711070198,0.205892157134892,0.352781730305178
"1.4487",0,20,25,"Cayley",0.0642257043785956,0.161545664115904,0.165233772428605,0.0541538015274774,0.16948376608008,0.279057535542506
"1.4488",0,20,25,"Cayley",0.0564117114436912,0.150117210617125,0.158467646973812,0.10681739835364,0.166227545344705,0.21730515459019
"1.4489",0,20,25,"Cayley",0.160466481142274,0.157056450768666,0.168711175734235,0.164617742547835,0.166075038230952,0.243305757727635
"1.4490",0,20,25,"Cayley",0.0858134433546637,0.150492969628134,0.161182138727677,0.0905131371397955,0.165197187710934,0.244090476859005
"1.4491",0,20,25,"Cayley",0.087899608567209,0.152222252294416,0.161619708240223,0.0926930832327812,0.165350766075697,0.229134952188292
"1.4492",0,20,25,"Cayley",0.124145824162006,0.192046828894395,0.19419070608355,0.152457310543575,0.204426268636202,0.291663426991919
"1.4493",0,20,25,"Cayley",0.121026134703959,0.15141500296182,0.164147158251726,0.128605339156949,0.178887317154455,0.268206787518597
"1.4494",0,20,25,"Cayley",0.12728068027893,0.148347868929199,0.151981326526108,0.147866521283704,0.151016328062043,0.255344399107762
"1.4495",0,20,25,"Cayley",0.0604640365084306,0.154461885869569,0.160168314918929,0.0726049786531716,0.188059254602051,0.266979261904245
"1.4496",0,20,25,"Cayley",0.143098004689929,0.149534101774389,0.164556891249169,0.124695416687724,0.161080200725766,0.293438884075786
"1.4497",0,20,25,"Cayley",0.169288891325288,0.128222900437149,0.131153216830734,0.195083072639749,0.138481744403746,0.188593148356115
"1.4498",0,20,25,"Cayley",0.0723348981821647,0.146762210035383,0.144281804083675,0.0628189253210794,0.193830321809143,0.254869410437107
"1.4499",0,20,25,"Cayley",0.204033360529316,0.136417065379728,0.150010758444062,0.228715766405535,0.148444646285725,0.243948282356957
"1.4500",0,20,25,"Cayley",0.118892376021884,0.152276253660575,0.150713069605297,0.120329723198816,0.171659715794338,0.272800030335754
"1.4501",0,20,25,"Cayley",0.136734407384192,0.150701701846576,0.16783528069961,0.130158502403723,0.176211481187388,0.214583609347115
"1.4502",0,20,25,"Cayley",0.163673146117064,0.151375937976316,0.162421491881545,0.216972044002163,0.179643506447157,0.273355231059374
"1.4503",0,20,25,"Cayley",0.0887249625489755,0.13451543680492,0.131806885861235,0.108888606878202,0.137798482159873,0.208192167918084
"1.4504",0,20,25,"Cayley",0.0306289374352143,0.187024904758689,0.193454070617972,0.0325029298259479,0.223804009063545,0.343399910324063
"1.4505",0,20,25,"Cayley",0.102108776862378,0.146627449849459,0.159840284619118,0.130591522319621,0.162317036322762,0.230180143628986
"1.4506",0,20,25,"Cayley",0.11591172997866,0.169648594745001,0.173914850767535,0.140954181835639,0.159540472245768,0.228765273971454
"1.4507",0,20,25,"Cayley",0.0772290750418563,0.166108182179617,0.170763770737483,0.0645810949405846,0.206174360034932,0.301186009652261
"1.4508",0,20,25,"Cayley",0.0885864859332209,0.151962734442548,0.167820224803416,0.0574467160926647,0.133293268393836,0.19201696487832
"1.4509",0,20,25,"Cayley",0.0616204514524643,0.132549600459176,0.140515309205079,0.0603882088725479,0.136835109421044,0.201698224620155
"1.4510",0,20,25,"Cayley",0.0448225677046793,0.160242819870868,0.158480170401334,0.12133421529945,0.121386935968328,0.18681936853673
"1.4511",0,20,25,"Cayley",0.131836318012578,0.170220478845225,0.174847279921532,0.115558395824453,0.192592004146775,0.267955754633807
"1.4512",0,20,25,"Cayley",0.0972290550722739,0.167264403640881,0.175671782911476,0.0896220615121008,0.205882534962711,0.261843909029316
"1.4513",0,20,25,"Cayley",0.0918860589681796,0.152745232235359,0.166906450004591,0.0749353737349795,0.16328108064504,0.250558047598916
"1.4514",0,20,25,"Cayley",0.0861455074455775,0.175306077224908,0.184866515844647,0.074354141156248,0.147280501947216,0.21117519711155
"1.4515",0,20,25,"Cayley",0.08148255584409,0.161170434609636,0.170823275751332,0.113459886548435,0.201099256813097,0.2767996493835
"1.4516",0,20,25,"Cayley",0.146634456646833,0.146461650726943,0.147755807179753,0.15299130336376,0.144662445452499,0.213671724151041
"1.4517",0,20,25,"Cayley",0.0904896190976087,0.163153791714361,0.173681764769015,0.106431132344329,0.187576129854832,0.256639575714285
"1.4518",0,20,25,"Cayley",0.157278022228807,0.130008510781472,0.12783716828841,0.160059352183723,0.137791621068279,0.173945558292002
"1.4519",0,20,25,"Cayley",0.0668239648316525,0.157546917772524,0.166008028250933,0.0670538185558446,0.165379651042516,0.245039349590403
"1.4520",0,20,25,"Cayley",0.11824514433409,0.158170619965616,0.166704958712387,0.14935469079077,0.172459761799716,0.318142045464128
"1.4521",0,20,25,"Cayley",0.119002731996297,0.145589461153932,0.154345581559192,0.121567466861439,0.170442704767281,0.213295219013729
"1.4522",0,20,25,"Cayley",0.121508205750298,0.185601679532464,0.195646600314937,0.169961509477925,0.145692634971876,0.228875120574853
"1.4523",0,20,25,"Cayley",0.135801808404791,0.131137705590849,0.146044978682987,0.14310100790265,0.145220825380449,0.230421321185702
"1.4524",0,20,25,"Cayley",0.177301195669704,0.139597699446319,0.152242015677867,0.231568062680129,0.138120649642997,0.260141576829971
"1.4525",0,20,25,"Cayley",0.125524433614102,0.159359519167687,0.16624759844902,0.149678337225149,0.174121249002079,0.270810390969475
"1.4526",0,20,25,"Cayley",0.0907146913079758,0.148982021020434,0.172774038309422,0.117688127903051,0.126542547662806,0.257772868491442
"1.4527",0,20,25,"Cayley",0.0957539000069339,0.141365888250948,0.149690095446876,0.0818877060117699,0.160901541022802,0.226944783825886
"1.4528",0,20,25,"Cayley",0.115071443764451,0.148455719220602,0.161923703731385,0.125610509337781,0.154381715616266,0.28139196989944
"1.4529",0,20,25,"Cayley",0.0592981780401033,0.143286770151989,0.153789985158468,0.074184520619172,0.161974660763489,0.23090628462901
"1.4530",0,20,25,"Cayley",0.111235692293647,0.131079673566104,0.138943030274241,0.136646759730671,0.140055055002171,0.241594914954944
"1.4531",0,20,25,"Cayley",0.130131169139398,0.147621935965386,0.153788274782098,0.136450557833461,0.16513549952037,0.273504914912163
"1.4532",0,20,25,"Cayley",0.0842539434295686,0.163693200596316,0.172404217525379,0.0838514998625991,0.178830799992458,0.24079859710376
"1.4533",0,20,25,"Cayley",0.111725677129896,0.169024655167758,0.17828187513235,0.11085478044131,0.191988192740123,0.336906805814119
"1.4534",0,20,25,"Cayley",0.0542561511674635,0.153815680348787,0.157804429863348,0.0364458768170242,0.182540028930731,0.275374129731273
"1.4535",0,20,25,"Cayley",0.16479019777264,0.158511525416341,0.167319532673709,0.151021950759066,0.181292233344012,0.244530098755193
"1.4536",0,20,25,"Cayley",0.0629183223928391,0.159025000469948,0.168800366503561,0.0683338586299631,0.154569603939188,0.242765157594334
"1.4537",0,20,25,"Cayley",0.0492506869192745,0.179527850286295,0.19154907357779,0.0573698106079633,0.215140488790766,0.331278135753334
"1.4538",0,20,25,"Cayley",0.064417595443371,0.153876178796804,0.156065779238507,0.0339676267304581,0.117687567424822,0.166218691033683
"1.4539",0,20,25,"Cayley",0.101222913484862,0.150682906401994,0.159834581517924,0.103955811747795,0.183069622976535,0.226107357096227
"1.4540",0,20,25,"Cayley",0.143641459644051,0.148338806868974,0.159252347276337,0.14896258282855,0.18561924568179,0.23417546204566
"1.4541",0,20,25,"Cayley",0.0931804426377696,0.150530563872776,0.156124759250044,0.130329938456989,0.150567457386746,0.361254966060816
"1.4542",0,20,25,"Cayley",0.079079993871739,0.142774471842674,0.154394793884244,0.0300956222073973,0.164060858196718,0.224956723087137
"1.4543",0,20,25,"Cayley",0.142411768079236,0.137241585118394,0.14929750415041,0.158306379000312,0.164781035396093,0.224183118975423
"1.4544",0,20,25,"Cayley",0.0918269822100687,0.1471889894807,0.155104322286015,0.0810068755210848,0.188681759159318,0.235680277753328
"1.4545",0,20,25,"Cayley",0.101017569059239,0.158296968995045,0.165895009987032,0.0919450823240193,0.117650862593963,0.197224108748836
"1.4546",0,20,25,"Cayley",0.116060607418787,0.163226953135275,0.173892455345593,0.0961066952106112,0.209025906647165,0.252095595759657
"1.4547",0,20,25,"Cayley",0.133200582750335,0.15163365000714,0.159060768295312,0.179639524185583,0.183839745200786,0.258642114628719
"1.4548",0,20,25,"Cayley",0.0726527428047441,0.144735723143843,0.155841934524921,0.12967609032314,0.146121820344455,0.217774024984317
"1.4549",0,20,25,"Cayley",0.131397790865463,0.144653684883836,0.152272571668129,0.161511225972191,0.151321917605496,0.203033397979856
"1.4550",0,20,25,"Cayley",0.0913149019924041,0.156305605263624,0.166034673639394,0.0928077841002106,0.135749152891215,0.272199554647328
"1.4551",0,20,25,"Cayley",0.160003085613026,0.155777574404128,0.164106748508949,0.177240263842377,0.164404806035597,0.190017549914045
"1.4552",0,20,25,"Cayley",0.113008538974206,0.164876527401656,0.166820325495138,0.14631218194283,0.0974169548425595,0.117354616832223
"1.4553",0,20,25,"Cayley",0.154780153334155,0.153165266184598,0.155112219783727,0.162206420727812,0.162771007891175,0.212195583714504
"1.4554",0,20,25,"Cayley",0.101840202559508,0.130879938567398,0.132738273843323,0.108577478556243,0.12843523834506,0.187870633157934
"1.4555",0,20,25,"Cayley",0.0840697099166477,0.127435053698324,0.132767278646663,0.0896920943258143,0.120705278456071,0.17921984711638
"1.4556",0,20,25,"Cayley",0.09084650471319,0.158590209531899,0.178418257821666,0.0760334698919255,0.180556133124998,0.318019709013828
"1.4557",0,20,25,"Cayley",0.0427282805787387,0.144967329478656,0.157537393904628,0.0539936192819723,0.135498097697208,0.223619666970408
"1.4558",0,20,25,"Cayley",0.033247715817497,0.17846696717567,0.193544454318875,0.052926495691955,0.20182897051595,0.306420525935265
