"","Kappa","n","cover","width","Saccept","Kaccept"
"2477",2,50,1,0.302277544200711,0.4228,0.4238
"2478",2,50,1,0.306433633267119,0.4082,0.4176
"2479",2,50,1,0.309397689743202,0.408,0.4038
"2480",2,50,1,0.300011374536622,0.4054,0.3998
"2481",2,50,1,0.255529678606057,0.3626,0.3846
"2482",2,50,1,0.310438061553705,0.4288,0.4212
"2483",2,50,1,0.309284623980524,0.417,0.4098
"2484",2,50,1,0.316083219746391,0.4234,0.413
"2485",2,50,1,0.334902988918027,0.4666,0.4376
"2486",2,50,1,0.291117700567149,0.392,0.4016
"2487",2,50,1,0.316904862285429,0.4192,0.4066
"2488",2,50,1,0.320850373274642,0.4462,0.4226
"2489",2,50,1,0.296662404748014,0.3836,0.4022
"2490",2,50,1,0.287775093824894,0.3874,0.4012
"2491",2,50,1,0.273387239861552,0.3676,0.3958
"2492",2,50,1,0.249814928611062,0.3406,0.3734
"2493",2,50,1,0.286926562099665,0.4018,0.4062
"2494",2,50,1,0.305216758546349,0.4104,0.3858
"2495",2,50,1,0.308303689415012,0.4074,0.412
"2496",2,50,0,0.305579819913135,0.3996,0.409
"2497",2,50,0,0.291877178772152,0.408,0.4072
"2498",2,50,1,0.313219406096259,0.4198,0.4162
"2499",2,50,0,0.290010292619094,0.41,0.4074
"2500",2,50,1,0.332577910796122,0.4602,0.4272
"2501",2,50,0,0.309939861287581,0.4334,0.4198
"2502",2,50,1,0.289581794870971,0.39,0.4092
"2503",2,50,1,0.298544004390719,0.4234,0.4234
"2504",2,50,1,0.296100714731727,0.4192,0.4126
"2505",2,50,1,0.298891489936915,0.4126,0.4118
"2506",2,50,1,0.294220904557836,0.4062,0.4048
"2507",2,50,1,0.300530725428188,0.4326,0.418
"2508",2,50,1,0.291014133115853,0.4094,0.4084
"2509",2,50,1,0.302678500242222,0.416,0.4084
"2510",2,50,1,0.303776394137515,0.3948,0.4248
"2511",2,50,1,0.307268290111382,0.4094,0.42
"2512",2,50,1,0.312051961438475,0.4432,0.434
"2513",2,50,1,0.292582355800522,0.3976,0.405
"2514",2,50,0,0.281986071742758,0.3776,0.3882
"2515",2,50,0,0.300112583479851,0.4038,0.403
"2516",2,50,1,0.329758502779407,0.4362,0.4338
"2517",2,50,1,0.346636175746907,0.4748,0.447
"2518",2,50,1,0.327802056236186,0.4254,0.4204
"2519",2,50,1,0.310579530524294,0.399,0.4008
"2520",2,50,1,0.30607214066313,0.4332,0.4244
"2521",2,50,1,0.285166938403816,0.3846,0.4042
"2522",2,50,1,0.339024532615431,0.4516,0.4268
"2523",2,50,0,0.292543006199152,0.395,0.4036
"2524",2,50,1,0.329240833262497,0.4316,0.4258
"2525",2,50,1,0.276617228501496,0.388,0.395
"2526",2,50,1,0.326554306599993,0.4308,0.4126
"2527",2,50,1,0.313266045652657,0.4266,0.4064
"2528",2,50,1,0.294260413869576,0.3992,0.4152
"2529",2,50,1,0.290891612743674,0.4062,0.412
"2530",2,50,1,0.277157878860526,0.3908,0.3824
"2531",2,50,1,0.326253557801104,0.4344,0.4378
"2532",2,50,1,0.290199444630219,0.3738,0.3928
"2533",2,50,1,0.298684959654977,0.3858,0.4066
"2534",2,50,1,0.286956582547397,0.3806,0.4034
"2535",2,50,1,0.314431132394025,0.4294,0.412
"2536",2,50,1,0.31578028665159,0.4144,0.4166
"2537",2,50,1,0.26729981979782,0.373,0.3918
"2538",2,50,1,0.282727235913269,0.3778,0.3894
"2539",2,50,1,0.29903619134198,0.4162,0.4066
"2540",2,50,1,0.289728041740043,0.3984,0.4076
"2541",2,50,1,0.286497249180862,0.3842,0.377
"2542",2,50,1,0.33075755776643,0.431,0.4184
"2543",2,50,1,0.304443632765552,0.4056,0.4156
"2544",2,50,1,0.306984350257764,0.431,0.4138
"2545",2,50,1,0.297276148456441,0.3828,0.3896
"2546",2,50,1,0.327037574184478,0.4328,0.416
"2547",2,50,1,0.291036677647878,0.4024,0.3932
"2548",2,50,1,0.313204587133324,0.4332,0.416
"2549",2,50,1,0.31326243720745,0.4318,0.4196
"2550",2,50,1,0.32635679123079,0.4158,0.4154
"2551",2,50,1,0.273922624352446,0.3676,0.3908
"2552",2,50,1,0.300168023892482,0.4028,0.3954
"2553",2,50,1,0.288417256181647,0.3958,0.3996
"2554",2,50,1,0.292473772387453,0.3874,0.4046
"2555",2,50,1,0.30077497446996,0.4276,0.4208
"2556",2,50,1,0.311309062916496,0.4196,0.4076
"2557",2,50,1,0.271816608853624,0.3688,0.3868
"2558",2,50,1,0.267570145816323,0.3456,0.3936
"2559",2,50,0,0.268224548115394,0.362,0.3962
"2560",2,50,1,0.338491407042555,0.4358,0.4274
"2561",2,50,0,0.305497223199256,0.408,0.4114
"2562",2,50,1,0.287243589291026,0.3938,0.3966
"2563",2,50,1,0.314330837249826,0.4138,0.4246
"2564",2,50,1,0.336576828757335,0.4374,0.4194
"2565",2,50,1,0.30426595459468,0.4108,0.3978
"2566",2,50,1,0.331880135953227,0.4328,0.4222
"2567",2,50,1,0.292001085622053,0.3928,0.3968
"2568",2,50,1,0.283756046282254,0.3928,0.3946
"2569",2,50,1,0.28733115404842,0.3882,0.3788
"2570",2,50,1,0.286476200444247,0.3832,0.3906
"2571",2,50,1,0.3259224268937,0.4562,0.43
"2572",2,50,1,0.325879723792375,0.4408,0.4272
"2573",2,50,1,0.307439645978319,0.3982,0.4204
"2574",2,50,1,0.275475311445077,0.3498,0.3818
"2575",2,50,1,0.302303913036656,0.402,0.4208
"2576",2,50,1,0.29916560476095,0.3982,0.4162
"2577",2,50,1,0.315153363910404,0.3986,0.3966
"2578",2,50,1,0.31026438494338,0.41,0.3852
"2579",2,50,1,0.316563001415103,0.3988,0.4052
"2580",2,50,1,0.281700328499232,0.3938,0.3898
"2581",2,50,1,0.314791227740488,0.4234,0.408
"2582",2,50,1,0.304058905300945,0.4116,0.4064
"2583",2,50,0,0.294124534190614,0.3954,0.4096
"2584",2,50,0,0.298622622865761,0.408,0.4082
"2585",2,50,1,0.287962636318358,0.3994,0.4016
"2586",2,50,1,0.311135663362918,0.4076,0.4024
"2587",2,50,0,0.28822908894385,0.3864,0.3944
"2588",2,50,1,0.314139594191018,0.4136,0.415
"2589",2,50,1,0.325276164129473,0.4354,0.434
"2590",2,50,1,0.320742715086912,0.4298,0.4244
"2591",2,50,1,0.288147879596744,0.3944,0.398
"2592",2,50,1,0.297141372670122,0.4084,0.411
"2593",2,50,0,0.300439694478823,0.4132,0.4144
"2594",2,50,0,0.281034340810932,0.3758,0.3956
"2595",2,50,1,0.328231410301595,0.4222,0.422
"2596",2,50,1,0.337407571206226,0.447,0.426
"2597",2,50,1,0.310731568988043,0.435,0.419
"2598",2,50,1,0.339673856613851,0.4642,0.4346
"2599",2,50,1,0.301333961824933,0.4148,0.4032
"2600",2,50,1,0.301608539262451,0.4094,0.4164
"2601",2,50,1,0.318437610079689,0.4314,0.417
"2602",2,50,1,0.298821783056075,0.402,0.4188
"2603",2,50,1,0.276737481788817,0.3662,0.391
"2604",2,50,1,0.299250919930136,0.4054,0.4122
"2605",2,50,1,0.308210881275707,0.4242,0.417
"2606",2,50,1,0.298201471676438,0.396,0.3926
"2607",2,50,1,0.281966420713829,0.3816,0.4032
"2608",2,50,1,0.283955688009494,0.3954,0.4054
"2609",2,50,1,0.297071646814854,0.4114,0.3968
"2610",2,50,1,0.3064910118032,0.4136,0.405
"2611",2,50,1,0.355872986351136,0.4774,0.4458
"2612",2,50,1,0.304601507165306,0.4176,0.4044
"2613",2,50,1,0.269311158212384,0.3708,0.3842
"2614",2,50,1,0.302774280441079,0.4052,0.4228
"2615",2,50,1,0.319814852367205,0.4058,0.4224
"2616",2,50,1,0.306332564028139,0.3972,0.419
"2617",2,50,1,0.289709889720205,0.401,0.4166
"2618",2,50,1,0.308289307744211,0.432,0.4234
"2619",2,50,0,0.279158657334997,0.381,0.402
"2620",2,50,1,0.343475240716682,0.4572,0.4274
"2621",2,50,1,0.291151580908259,0.3976,0.4086
"2622",2,50,1,0.307945425412214,0.3952,0.3966
"2623",2,50,1,0.280558741644088,0.4036,0.412
"2624",2,50,1,0.29063002469906,0.391,0.3936
"2625",2,50,1,0.309402919441266,0.4052,0.4082
"2626",2,50,1,0.309901806371533,0.415,0.4224
"2627",2,50,1,0.280924277450727,0.3692,0.3954
"2628",2,50,1,0.318603712004626,0.4128,0.4146
"2629",2,50,1,0.306065323800247,0.3894,0.3966
"2630",2,50,1,0.281529090797003,0.3836,0.3902
"2631",2,50,1,0.291594955616824,0.4016,0.412
"2632",2,50,1,0.301738178404251,0.3882,0.3994
"2633",2,50,1,0.275636413600269,0.3894,0.393
"2634",2,50,1,0.283305517362393,0.379,0.4014
"2635",2,50,0,0.282894152756658,0.3914,0.3934
"2636",2,50,1,0.304039522512871,0.4114,0.3982
"2637",2,50,1,0.308636203691123,0.3952,0.4022
"2638",2,50,1,0.274426032438643,0.3808,0.396
"2639",2,50,1,0.293550076248766,0.4002,0.4004
"2640",2,50,1,0.273766325785001,0.3768,0.3952
"2641",2,50,1,0.282096615601617,0.3614,0.3914
"2642",2,50,1,0.306524734894415,0.4008,0.4034
"2643",2,50,1,0.303067156458128,0.4038,0.412
"2644",2,50,1,0.306780082164626,0.428,0.4056
"2645",2,50,1,0.28509853070387,0.4028,0.3988
"2646",2,50,1,0.302386113023856,0.4076,0.4158
"2647",2,50,1,0.288555725049446,0.376,0.392
"2648",2,50,1,0.322130054379557,0.403,0.4132
"2649",2,50,1,0.290259792006021,0.3836,0.3962
"2650",2,50,1,0.311226711276772,0.4156,0.4114
"2651",2,50,1,0.31390548835675,0.3962,0.4014
"2652",2,50,1,0.34367533115884,0.454,0.4484
"2653",2,50,1,0.28864662626683,0.3776,0.396
"2654",2,50,1,0.302187232937038,0.4174,0.4108
"2655",2,50,1,0.299563783689498,0.4094,0.4062
"2656",2,50,1,0.276624367246529,0.3562,0.3884
"2657",2,50,1,0.26838469881983,0.3568,0.3928
"2658",2,50,1,0.282151515710716,0.382,0.3886
"2659",2,50,1,0.330040096587217,0.434,0.4132
"2660",2,50,1,0.309663939132871,0.4288,0.407
"2661",2,50,1,0.274332811947357,0.3734,0.3878
"2662",2,50,0,0.273766227124857,0.3906,0.4036
"2663",2,50,1,0.306552644010849,0.4038,0.4066
"2664",2,50,1,0.292707988942567,0.4148,0.4094
"2665",2,50,1,0.302576152447381,0.4,0.3996
"2666",2,50,1,0.297292649247241,0.4026,0.4124
"2667",2,50,1,0.272189639267804,0.3772,0.3932
"2668",2,50,1,0.29742322855254,0.4036,0.398
"2669",2,50,1,0.283058008211309,0.3972,0.4094
"2670",2,50,1,0.282469832675472,0.3888,0.4032
"2671",2,50,1,0.315630710252924,0.4382,0.4144
"2672",2,50,1,0.281794839712419,0.3864,0.3878
"2673",2,50,1,0.313136896777003,0.417,0.4062
"2674",2,50,1,0.272627153164551,0.3676,0.3826
"2675",2,50,1,0.315560454139934,0.435,0.4194
"2676",2,50,1,0.32092760483892,0.4372,0.43
"2677",2,50,1,0.288302667331523,0.4082,0.4042
"2678",2,50,1,0.355487526298169,0.4574,0.4298
"2679",2,50,1,0.295874677576489,0.4112,0.4098
"2680",2,50,1,0.301636770822993,0.4146,0.4232
"2681",2,50,1,0.316626377469234,0.433,0.4314
"2682",2,50,1,0.295658331522379,0.4002,0.406
"2683",2,50,1,0.287866605853359,0.3624,0.3924
"2684",2,50,1,0.323497316528612,0.413,0.4276
"2685",2,50,1,0.296562303987525,0.3934,0.3996
"2686",2,50,1,0.272706229222091,0.3644,0.4046
"2687",2,50,1,0.320210466496343,0.4126,0.404
"2688",2,50,1,0.306455960899363,0.421,0.4084
"2689",2,50,1,0.308424916235689,0.412,0.4038
"2690",2,50,1,0.294927899370455,0.3966,0.4092
"2691",2,50,1,0.294095986569856,0.4036,0.3892
"2692",2,50,0,0.268260635721909,0.3652,0.3958
"2693",2,50,1,0.280344638729026,0.3896,0.3898
"2694",2,50,1,0.314994417057275,0.4172,0.3974
"2695",2,50,1,0.270550289195222,0.3756,0.3908
"2696",2,50,1,0.311278660061011,0.415,0.4078
"2697",2,50,1,0.282229056474864,0.3896,0.3952
"2698",2,50,1,0.321784711515881,0.4348,0.4208
"2699",2,50,1,0.307777999873741,0.4266,0.4076
"2700",2,50,1,0.310073346169586,0.408,0.4124
"2701",2,50,1,0.263028722058258,0.3556,0.3846
"2702",2,50,0,0.297743115388567,0.4114,0.4158
"2703",2,50,1,0.318110659605305,0.4316,0.4158
"2704",2,50,1,0.329117958309251,0.4386,0.4282
"2705",2,50,1,0.29099330479498,0.404,0.4046
"2706",2,50,1,0.302895214004276,0.4236,0.4118
"2707",2,50,1,0.302950114822803,0.416,0.4174
"2708",2,50,1,0.284571576497722,0.3888,0.401
"2709",2,50,1,0.277849208115941,0.3776,0.3904
"2710",2,50,1,0.307922121960214,0.4434,0.417
"2711",2,50,1,0.258393872755514,0.346,0.3792
"2712",2,50,0,0.274710039371987,0.3802,0.4166
"2713",2,50,1,0.323364088092533,0.4308,0.4152
"2714",2,50,1,0.301867637287048,0.4226,0.4082
"2715",2,50,1,0.294092991224179,0.4202,0.4052
"2716",2,50,1,0.293675392446785,0.3896,0.4086
"2717",2,50,1,0.284344963087034,0.3776,0.3936
"2718",2,50,1,0.303801251209336,0.3896,0.3956
"2719",2,50,1,0.316593567883379,0.4388,0.4174
"2720",2,50,0,0.256502921260482,0.3526,0.387
"2721",2,50,1,0.293479202695611,0.3966,0.3892
"2722",2,50,1,0.316823630573398,0.436,0.4052
"2723",2,50,1,0.274069347799207,0.358,0.398
"2724",2,50,1,0.266325642918282,0.3546,0.3616
"2725",2,50,1,0.324589359056795,0.436,0.4356
"2726",2,50,1,0.28273476676521,0.3754,0.3846
"2727",2,50,1,0.302584042972311,0.4162,0.402
"2728",2,50,1,0.287718557632214,0.4048,0.4142
"2729",2,50,1,0.313353178156143,0.4078,0.4208
"2730",2,50,1,0.304539216955617,0.4022,0.4066
"2731",2,50,1,0.334704794368836,0.4178,0.4264
"2732",2,50,1,0.272221840646281,0.3714,0.3852
"2733",2,50,1,0.299262858375951,0.4064,0.4176
"2734",2,50,1,0.300759040012602,0.3804,0.3968
"2735",2,50,1,0.312774352162641,0.414,0.4136
"2736",2,50,1,0.304064673449357,0.425,0.3928
"2737",2,50,1,0.300232561842912,0.3848,0.3936
"2738",2,50,1,0.318552626649351,0.4302,0.4226
"2739",2,50,1,0.324903716948693,0.436,0.4134
"2740",2,50,1,0.292930586143052,0.3948,0.4036
"2741",2,50,1,0.288600262692807,0.4028,0.392
"2742",2,50,1,0.295651032323283,0.392,0.3978
"2743",2,50,1,0.277570502985281,0.3876,0.3918
"2744",2,50,1,0.329070012622777,0.4398,0.4368
"2745",2,50,1,0.303060581549251,0.4284,0.4216
"2746",2,50,1,0.29892110878606,0.4182,0.424
"2747",2,50,0,0.265335352083324,0.341,0.37
"2748",2,50,1,0.310385839550859,0.4154,0.4178
"2749",2,50,1,0.312191346315227,0.432,0.408
"2750",2,50,1,0.296979123874863,0.4084,0.4084
"2751",2,50,1,0.332059983405337,0.4336,0.411
"2752",2,50,1,0.318861713269483,0.4398,0.4176
"2753",2,50,1,0.298834861860344,0.4004,0.405
"2754",2,50,1,0.314697354738709,0.4098,0.3994
"2755",2,50,1,0.299410629165068,0.4054,0.4168
"2756",2,50,1,0.302607819999782,0.3958,0.4052
"2757",2,50,0,0.313768939763379,0.417,0.412
"2758",2,50,0,0.271783728318584,0.3666,0.3804
"2759",2,50,1,0.291271670440498,0.3858,0.3856
"2760",2,50,1,0.33411909816123,0.4466,0.4196
"2761",2,50,1,0.327207820849187,0.4412,0.4224
"2762",2,50,0,0.31206520568267,0.4254,0.4214
"2763",2,50,1,0.298652061937445,0.4004,0.4098
"2764",2,50,1,0.315914732696146,0.422,0.4294
"2765",2,50,1,0.296368301083503,0.4176,0.4216
"2766",2,50,1,0.328678890938816,0.4148,0.4432
"2767",2,50,1,0.33232614018168,0.4442,0.4272
"2768",2,50,1,0.269447207600009,0.3598,0.3912
"2769",2,50,1,0.303436207361021,0.4106,0.41
"2770",2,50,1,0.254160917209495,0.3438,0.3772
"2771",2,50,1,0.309043198859222,0.4144,0.4046
"2772",2,50,1,0.332732416774567,0.4566,0.4218
"2773",2,50,1,0.312309034953929,0.4202,0.4214
"2774",2,50,1,0.295511611675121,0.3862,0.4178
"2775",2,50,1,0.2810169388327,0.3818,0.3832
"2776",2,50,1,0.320582631398869,0.4242,0.4174
"2777",2,50,0,0.291047970285448,0.4046,0.4036
"2778",2,50,1,0.300361485010731,0.4146,0.4082
"2779",2,50,1,0.312448124359195,0.4276,0.4092
"2780",2,50,1,0.32279778898468,0.4404,0.426
"2781",2,50,0,0.274560911081124,0.3876,0.3858
"2782",2,50,1,0.264934662948538,0.3476,0.39
"2783",2,50,0,0.288032167389477,0.397,0.3998
"2784",2,50,0,0.305451447539068,0.4004,0.4064
"2785",2,50,1,0.287897507367791,0.3878,0.3964
"2786",2,50,1,0.309596992952639,0.4104,0.4112
"2787",2,50,1,0.297923970856877,0.4118,0.4076
"2788",2,50,1,0.317212873744469,0.421,0.424
"2789",2,50,1,0.320028905296917,0.4272,0.411
"2790",2,50,1,0.307848021823286,0.4162,0.412
"2791",2,50,1,0.309577384136737,0.3996,0.4134
"2792",2,50,1,0.311123946790363,0.4402,0.4166
"2793",2,50,1,0.302541505069111,0.425,0.4254
"2794",2,50,1,0.287137957075298,0.4,0.405
"2795",2,50,1,0.272834318474207,0.3852,0.3992
"2796",2,50,1,0.325193456573378,0.404,0.4062
"2797",2,50,1,0.286650779204768,0.391,0.4166
"2798",2,50,1,0.292940685106233,0.3864,0.4044
"2799",2,50,1,0.307055437264661,0.4252,0.4146
"2800",2,50,1,0.301117610530849,0.3944,0.3958
"2801",2,50,1,0.313579664606893,0.4228,0.419
"2802",2,50,1,0.255248237178009,0.349,0.3898
"2803",2,50,1,0.279958967578318,0.3896,0.4026
"2804",2,50,1,0.300366268892342,0.3914,0.3986
"2805",2,50,1,0.331069304550352,0.4354,0.422
"2806",2,50,0,0.263555494338912,0.3636,0.3734
"2807",2,50,1,0.272468834011459,0.3796,0.4064
"2808",2,50,1,0.29908774883936,0.4042,0.4126
"2809",2,50,1,0.291534671004025,0.3868,0.3962
"2810",2,50,1,0.29808165970792,0.4016,0.3996
"2811",2,50,1,0.317594842194373,0.4262,0.413
"2812",2,50,1,0.276490992855387,0.3702,0.3782
"2813",2,50,1,0.313699013265051,0.423,0.4098
"2814",2,50,1,0.309559349682236,0.4242,0.4146
"2815",2,50,1,0.305054406681605,0.4074,0.3914
"2816",2,50,1,0.291380976400426,0.3894,0.3974
"2817",2,50,1,0.31470590656674,0.4224,0.4096
"2818",2,50,0,0.288206859961535,0.3978,0.4016
"2819",2,50,1,0.306273183940237,0.4062,0.4062
"2820",2,50,1,0.28761529357827,0.4058,0.4088
"2821",2,50,1,0.314624933793217,0.421,0.416
"2822",2,50,1,0.301877192995075,0.4296,0.4166
"2823",2,50,1,0.314131199030832,0.4134,0.421
"2824",2,50,1,0.314884584727495,0.4144,0.4372
"2825",2,50,1,0.290497988832347,0.3978,0.396
"2826",2,50,1,0.272391585345276,0.361,0.3816
"2827",2,50,1,0.283883887883494,0.3758,0.3842
"2828",2,50,1,0.295434343219859,0.386,0.4034
"2829",2,50,1,0.274999985243529,0.3534,0.3932
"2830",2,50,1,0.283740762323066,0.372,0.4018
"2831",2,50,1,0.262952318360938,0.357,0.4016
"2832",2,50,1,0.317025259610694,0.4292,0.4202
"2833",2,50,1,0.303999190443928,0.3904,0.3878
"2834",2,50,0,0.310974533988494,0.4118,0.3984
"2835",2,50,1,0.294052530518339,0.3968,0.404
"2836",2,50,1,0.311194734690812,0.4098,0.4056
"2837",2,50,1,0.299863586241398,0.4012,0.4018
"2838",2,50,1,0.285191467945082,0.3944,0.405
"2839",2,50,1,0.284457821472507,0.3858,0.4092
"2840",2,50,1,0.358116622738066,0.4722,0.4486
"2841",2,50,1,0.277559794829181,0.3848,0.3914
"2842",2,50,1,0.324529823480049,0.4358,0.4274
"2843",2,50,1,0.310180264631375,0.4214,0.4142
"2844",2,50,1,0.275453215341284,0.3758,0.3906
"2845",2,50,1,0.3607961511473,0.4492,0.434
"2846",2,50,1,0.297159764999917,0.402,0.4062
"2847",2,50,1,0.308530001457976,0.4082,0.4018
"2848",2,50,1,0.321956143554211,0.4428,0.411
"2849",2,50,0,0.310709253017356,0.4098,0.411
"2850",2,50,1,0.305412817206172,0.4026,0.4042
"2851",2,50,1,0.313306851915318,0.4256,0.4098
"2852",2,50,1,0.274251281150897,0.378,0.3902
"2853",2,50,1,0.27743839980976,0.3772,0.393
"2854",2,50,0,0.31470792874699,0.4242,0.4074
"2855",2,50,1,0.281926789380518,0.3898,0.3864
"2856",2,50,1,0.303381016713207,0.406,0.4104
"2857",2,50,0,0.288624127570197,0.3922,0.391
"2858",2,50,1,0.285478552277639,0.3962,0.4
"2859",2,50,1,0.320746412090728,0.4316,0.4218
"2860",2,50,1,0.30980535030804,0.4244,0.4
"2861",2,50,1,0.286154802669954,0.3872,0.4042
"2862",2,50,1,0.300945838466474,0.412,0.418
"2863",2,50,1,0.304128447997577,0.418,0.4154
"2864",2,50,1,0.3012803993757,0.3806,0.3974
"2865",2,50,1,0.300216465514534,0.4132,0.4064
"2866",2,50,1,0.303009745151095,0.4026,0.4014
"2867",2,50,1,0.354335869697041,0.4306,0.4338
"2868",2,50,1,0.295272264190083,0.3734,0.4008
"2869",2,50,1,0.300555993728124,0.4016,0.4106
"2870",2,50,1,0.299484728495607,0.409,0.4058
"2871",2,50,1,0.263061869798828,0.3598,0.3898
"2872",2,50,1,0.315386369915059,0.4218,0.4202
"2873",2,50,1,0.279638186590971,0.3822,0.4036
"2874",2,50,1,0.302674105048449,0.409,0.4254
"2875",2,50,1,0.286950817777693,0.3918,0.4104
"2876",2,50,1,0.297322777548888,0.4014,0.4116
"2877",2,50,1,0.317017789325093,0.4444,0.4298
"2878",2,50,1,0.302145654463298,0.4096,0.4106
"2879",2,50,1,0.320017745484151,0.4416,0.4288
"2880",2,50,1,0.321529096124831,0.4342,0.4102
"2881",2,50,1,0.28749754070035,0.401,0.4112
"2882",2,50,1,0.324866553190979,0.4242,0.4214
"2883",2,50,1,0.296408032409795,0.4264,0.412
"2884",2,50,1,0.30022841600607,0.4282,0.4116
"2885",2,50,1,0.318170136447205,0.429,0.4064
"2886",2,50,1,0.310710280689081,0.4208,0.4208
"2887",2,50,1,0.285011060812479,0.3794,0.3952
"2888",2,50,1,0.299008058699675,0.393,0.399
"2889",2,50,1,0.283230308562291,0.381,0.4078
"2890",2,50,1,0.296255355299019,0.3988,0.3948
"2891",2,50,1,0.28038886961828,0.3676,0.3916
"2892",2,50,1,0.324112752257238,0.4268,0.4208
"2893",2,50,0,0.301006809047944,0.3968,0.4062
"2894",2,50,0,0.309791035730974,0.423,0.4176
"2895",2,50,1,0.313883616349675,0.4186,0.4144
"2896",2,50,1,0.280915321428744,0.379,0.4058
"2897",2,50,1,0.317742296542081,0.4336,0.4206
"2898",2,50,0,0.296478304651858,0.4,0.4124
"2899",2,50,1,0.29141146280822,0.399,0.4058
"2900",2,50,1,0.313189864469061,0.4268,0.4298
"2901",2,50,1,0.31986424087514,0.4154,0.4194
"2902",2,50,1,0.266517641936384,0.3682,0.3894
"2903",2,50,1,0.307286235963891,0.4252,0.4048
"2904",2,50,1,0.323013299492241,0.42,0.4166
"2905",2,50,0,0.280385357496938,0.3762,0.3958
"2906",2,50,1,0.295826309040444,0.4154,0.4042
"2907",2,50,1,0.320134323550204,0.4298,0.411
"2908",2,50,1,0.278720643914356,0.3784,0.3878
"2909",2,50,0,0.294096167892025,0.4186,0.4098
"2910",2,50,1,0.30461646560341,0.3948,0.4094
"2911",2,50,1,0.309917419433528,0.4224,0.3994
"2912",2,50,1,0.291180406772103,0.3988,0.4128
"2913",2,50,1,0.315549833160291,0.4146,0.406
"2914",2,50,1,0.30355698899103,0.4024,0.4034
"2915",2,50,1,0.295080188559864,0.3732,0.3922
"2916",2,50,1,0.313436865824428,0.415,0.4062
"2917",2,50,1,0.281801045354155,0.3778,0.4032
"2918",2,50,1,0.330044169264779,0.4476,0.4276
"2919",2,50,1,0.31811703660861,0.4292,0.4142
"2920",2,50,1,0.300318441587691,0.415,0.4084
"2921",2,50,1,0.283141988729567,0.3824,0.3964
"2922",2,50,1,0.318472438396732,0.4176,0.4244
"2923",2,50,1,0.267590139797517,0.3542,0.383
"2924",2,50,1,0.324695690359813,0.4438,0.424
"2925",2,50,1,0.446589481997783,0.4056,0.4274
"2926",2,50,1,0.311845032699067,0.4296,0.4238
"2927",2,50,1,0.277345318737808,0.3792,0.3762
"2928",2,50,1,0.342271083721583,0.38,0.4234
"2929",2,50,0,0.298856876008123,0.406,0.391
"2930",2,50,1,0.297246757254988,0.3982,0.3984
"2931",2,50,1,0.310623194891596,0.4142,0.403
"2932",2,50,1,0.289766492778441,0.386,0.408
"2933",2,50,1,0.291112958578067,0.382,0.3948
"2934",2,50,1,0.323198999951479,0.4356,0.4216
"2935",2,50,1,0.298935789253863,0.3974,0.3966
"2936",2,50,1,0.319362879858088,0.4252,0.4192
"2937",2,50,1,0.330298324708711,0.4352,0.432
"2938",2,50,1,0.332294570314654,0.4364,0.435
"2939",2,50,1,0.304191599978311,0.399,0.4002
"2940",2,50,0,0.262173444538374,0.3638,0.3814
"2941",2,50,1,0.276102821789422,0.3546,0.378
"2942",2,50,1,0.295922024764216,0.4252,0.4028
"2943",2,50,1,0.321976518296806,0.435,0.427
"2944",2,50,1,0.308191985056529,0.4104,0.4104
"2945",2,50,1,0.313710870182226,0.4106,0.4214
"2946",2,50,1,0.322610207325343,0.424,0.4188
"2947",2,50,1,0.286727350689319,0.4068,0.3976
"2948",2,50,0,0.276447667786145,0.3682,0.388
"2949",2,50,1,0.311847181405565,0.4326,0.4208
"2950",2,50,1,0.306123581832658,0.4004,0.4044
"2951",2,50,1,0.326035494163178,0.4322,0.4164
"2952",2,50,1,0.299470857985902,0.4022,0.403
"2953",2,50,1,0.277829365650117,0.3766,0.3998
"2954",2,50,1,0.290915752909508,0.3646,0.4028
"2955",2,50,1,0.311117884331699,0.4122,0.4162
"2956",2,50,1,0.288522207015668,0.374,0.4086
"2957",2,50,1,0.310204186226108,0.4232,0.4166
"2958",2,50,1,0.294225616756169,0.3836,0.4052
"2959",2,50,1,0.292843384501936,0.409,0.4058
"2960",2,50,1,0.288147746813964,0.4164,0.3922
"2961",2,50,1,0.306603352318954,0.4226,0.4258
"2962",2,50,1,0.293246911966756,0.3876,0.3916
"2963",2,50,1,0.301903347228129,0.4196,0.4092
"2964",2,50,1,0.319576749871207,0.4288,0.4154
"2965",2,50,1,0.302015487438527,0.411,0.405
"2966",2,50,1,0.285204970533621,0.3982,0.409
"2967",2,50,1,0.28215212002959,0.3876,0.3934
"2968",2,50,1,0.28206173693821,0.3878,0.385
"2969",2,50,1,0.285507742899508,0.3762,0.3976
"2970",2,50,1,0.285456168490816,0.3818,0.3962
"2971",2,50,1,0.305042724786556,0.4272,0.4218
"2972",2,50,1,0.313657308642601,0.4306,0.419
"2973",2,50,0,0.298378628351839,0.406,0.4042
"2974",2,50,1,0.25871963111837,0.3474,0.3942
"2975",2,50,1,0.29597401356685,0.4144,0.408
"2976",2,50,1,0.318943331265963,0.4208,0.4206
"2977",2,50,1,0.324077391302008,0.4094,0.4182
"2978",2,50,1,0.251595419014781,0.3342,0.3714
"2979",2,50,1,0.316990691552126,0.4312,0.4034
"2980",2,50,1,0.322037481175848,0.4324,0.4162
"2981",2,50,1,0.328665809246795,0.4376,0.413
"2982",2,50,0,0.255847932760687,0.3506,0.3852
