"","Kappa","n","cover","width","Saccept","Kaccept"
"2690",1.15,50,1,0.308662997777099,0.4036,0.3964
"2691",1.15,50,1,0.298309997399126,0.3872,0.4088
"2692",1.15,50,1,0.357315085814699,0.4376,0.4262
"2693",1.15,50,1,0.344160484321049,0.4442,0.4212
"2694",1.15,50,1,0.336202708944964,0.4424,0.422
"2695",1.15,50,1,0.274546098439881,0.3568,0.384
"2696",1.15,50,1,0.278340157772575,0.3708,0.3924
"2697",1.15,50,1,0.391954682442804,0.5136,0.454
"2698",1.15,50,1,0.383427601105205,0.4838,0.448
"2699",1.15,50,0,0.343130449662519,0.4526,0.4266
"2700",1.15,50,1,0.287237094469296,0.3944,0.4038
"2701",1.15,50,1,0.31509347971801,0.4084,0.4134
"2702",1.15,50,1,0.301585417922855,0.4062,0.4068
"2703",1.15,50,1,0.294607923515177,0.3908,0.3952
"2704",1.15,50,1,0.392646020743782,0.5056,0.4566
"2705",1.15,50,0,0.313374373916017,0.4236,0.4064
"2706",1.15,50,1,0.36142139295191,0.4628,0.4406
"2707",1.15,50,0,0.354057711132826,0.4664,0.4358
"2708",1.15,50,1,0.32319974001698,0.4174,0.3962
"2709",1.15,50,1,0.291884096716192,0.3776,0.3934
"2710",1.15,50,1,0.350706547778413,0.4664,0.4326
"2711",1.15,50,1,0.336389828293745,0.4488,0.435
"2712",1.15,50,1,0.270211830282514,0.363,0.3916
"2713",1.15,50,1,0.392611827447795,0.5004,0.456
"2714",1.15,50,1,0.309173709123206,0.3918,0.4044
"2715",1.15,50,1,0.293112001304148,0.4034,0.386
"2716",1.15,50,1,0.313217001993123,0.4052,0.4138
"2717",1.15,50,1,0.313718651500684,0.4324,0.4128
"2718",1.15,50,0,0.324708382090402,0.4174,0.4124
"2719",1.15,50,1,0.326076224706892,0.4008,0.4098
"2720",1.15,50,0,0.316764617400638,0.4314,0.4238
"2721",1.15,50,1,0.348375014078071,0.4572,0.4242
"2722",1.15,50,1,0.312465136483294,0.4028,0.3984
"2723",1.15,50,0,0.297652272856134,0.3988,0.4014
"2724",1.15,50,0,0.293365365353814,0.3916,0.3962
"2725",1.15,50,1,0.336215413150121,0.4456,0.4356
"2726",1.15,50,0,0.290454120379021,0.3826,0.3854
"2727",1.15,50,1,0.342057262096037,0.4424,0.445
"2728",1.15,50,1,0.29107622446102,0.3798,0.3952
"2729",1.15,50,1,0.360460533200514,0.4496,0.4232
"2730",1.15,50,1,0.376973078664544,0.4952,0.4512
"2731",1.15,50,1,0.272100239447674,0.3652,0.3982
"2732",1.15,50,1,0.343936546880886,0.4532,0.4396
"2733",1.15,50,1,0.338389498809159,0.4546,0.421
"2734",1.15,50,1,0.289646904855301,0.391,0.4042
"2735",1.15,50,1,0.329978243481255,0.4258,0.4204
"2736",1.15,50,1,0.360377988971373,0.4674,0.4302
"2737",1.15,50,1,0.363324091018546,0.46,0.4412
"2738",1.15,50,1,0.306675789183486,0.4098,0.4096
"2739",1.15,50,1,0.410970922030617,0.5314,0.462
"2740",1.15,50,1,0.343218955046589,0.446,0.4184
"2741",1.15,50,0,0.361101689781096,0.476,0.4418
"2742",1.15,50,1,0.343611437890161,0.433,0.4186
"2743",1.15,50,1,0.397893663392442,0.5152,0.4654
"2744",1.15,50,1,0.26379424215705,0.341,0.3832
"2745",1.15,50,1,0.358701999215112,0.4708,0.4418
"2746",1.15,50,0,0.315435482957972,0.4284,0.4238
"2747",1.15,50,1,0.359060527111979,0.471,0.4398
"2748",1.15,50,1,0.29658018059228,0.4116,0.4174
"2749",1.15,50,0,0.337723165231673,0.4628,0.4252
"2750",1.15,50,1,0.327189579372444,0.4248,0.4174
"2751",1.15,50,0,0.347913078958465,0.4674,0.4414
"2752",1.15,50,1,0.311918887951427,0.4076,0.4096
"2753",1.15,50,1,0.294074103966796,0.378,0.3972
"2754",1.15,50,1,0.360262178113492,0.4718,0.4232
"2755",1.15,50,1,0.262075225640919,0.3522,0.3966
"2756",1.15,50,1,0.299723494130716,0.4054,0.3996
"2757",1.15,50,1,0.357226737658674,0.451,0.4312
"2758",1.15,50,1,0.328585222402518,0.4328,0.4228
"2759",1.15,50,1,0.298219877773394,0.4018,0.4012
"2760",1.15,50,1,0.338517466822796,0.4412,0.4186
"2761",1.15,50,1,0.315493814559915,0.4068,0.4152
"2762",1.15,50,1,0.319871871108743,0.4152,0.4092
"2763",1.15,50,1,0.313559799901753,0.4086,0.4166
"2764",1.15,50,1,0.284381031517981,0.363,0.4016
"2765",1.15,50,0,0.322431628426063,0.4248,0.4048
"2766",1.15,50,1,0.294597820598868,0.4024,0.4048
"2767",1.15,50,1,0.309100119063182,0.4156,0.415
"2768",1.15,50,0,0.328909848404734,0.4374,0.4178
"2769",1.15,50,1,0.276476710473327,0.3628,0.399
"2770",1.15,50,1,0.324289053245175,0.4042,0.4006
"2771",1.15,50,1,0.344336088883369,0.4506,0.422
"2772",1.15,50,1,0.31150874609497,0.4218,0.4124
"2773",1.15,50,1,0.349191823862462,0.4546,0.4496
"2774",1.15,50,1,0.351525690819167,0.484,0.4328
"2775",1.15,50,1,0.343664491255613,0.4598,0.4344
"2776",1.15,50,1,0.293621255972599,0.389,0.4086
"2777",1.15,50,1,0.35943506175648,0.481,0.4374
"2778",1.15,50,1,0.362100539770619,0.472,0.45
"2779",1.15,50,1,0.366329600043966,0.483,0.4442
"2780",1.15,50,1,0.287296591064044,0.3674,0.3936
"2781",1.15,50,1,0.348209322465302,0.4656,0.4346
"2782",1.15,50,1,0.391011517402247,0.5054,0.4588
"2783",1.15,50,0,0.287406621158965,0.3842,0.407
"2784",1.15,50,1,0.242051089538784,0.3052,0.383
"2785",1.15,50,1,0.289380885086209,0.385,0.3936
"2786",1.15,50,1,0.281851403446727,0.3558,0.3946
"2787",1.15,50,1,0.358387186037611,0.459,0.4238
"2788",1.15,50,1,0.257299733453257,0.3222,0.3854
"2789",1.15,50,1,0.245053792385112,0.3188,0.3768
"2790",1.15,50,1,0.32494284922933,0.4194,0.4144
"2791",1.15,50,1,0.295021458632936,0.39,0.398
"2792",1.15,50,1,0.322307253356052,0.417,0.4092
"2793",1.15,50,1,0.384649161605183,0.4952,0.4424
"2794",1.15,50,1,0.274390891510496,0.3746,0.38
"2795",1.15,50,1,0.355843209083775,0.449,0.4286
"2796",1.15,50,1,0.273002625709174,0.367,0.3956
"2797",1.15,50,1,0.347766517122981,0.4524,0.429
"2798",1.15,50,1,0.270927660952351,0.3656,0.3902
"2799",1.15,50,1,0.337799729671532,0.4514,0.4192
"2800",1.15,50,1,0.273827806780329,0.3584,0.3994
"2801",1.15,50,1,0.285275276409389,0.385,0.4036
"2802",1.15,50,1,0.320900098818019,0.4312,0.412
"2803",1.15,50,1,0.328609473319683,0.4182,0.4114
"2804",1.15,50,1,0.311563422551339,0.417,0.4042
"2805",1.15,50,0,0.319075391945017,0.4198,0.4122
"2806",1.15,50,1,0.331019490669184,0.4332,0.4224
"2807",1.15,50,1,0.404737604896731,0.5242,0.4684
"2808",1.15,50,1,0.316072909168354,0.4124,0.4102
"2809",1.15,50,1,0.300455523571166,0.4056,0.4032
"2810",1.15,50,1,0.312391717082459,0.4248,0.4144
"2811",1.15,50,1,0.28234605044977,0.3796,0.3868
"2812",1.15,50,1,0.301797948593944,0.415,0.415
"2813",1.15,50,1,0.301530951605665,0.395,0.4
"2814",1.15,50,1,0.334476908521926,0.45,0.4284
"2815",1.15,50,1,0.339140649789777,0.4422,0.4224
"2816",1.15,50,1,0.324234177157896,0.4548,0.4232
"2817",1.15,50,1,0.315065806457336,0.4184,0.4044
"2818",1.15,50,1,0.303440115700247,0.3922,0.3862
"2819",1.15,50,1,0.318674348593514,0.435,0.4152
"2820",1.15,50,1,0.398766845630935,0.4982,0.4496
"2821",1.15,50,1,0.344085586306049,0.4576,0.428
"2822",1.15,50,1,0.362129523215932,0.4902,0.4572
"2823",1.15,50,1,0.359309982973154,0.464,0.4216
"2824",1.15,50,1,0.252577493611857,0.3444,0.3842
"2825",1.15,50,0,0.286930037156867,0.3814,0.3962
"2826",1.15,50,1,0.390200139581308,0.498,0.463
"2827",1.15,50,1,0.339629698177646,0.4494,0.4374
"2828",1.15,50,1,0.43300054959091,0.5548,0.4776
"2829",1.15,50,1,0.345850005210044,0.4678,0.4354
"2830",1.15,50,1,0.376045565979746,0.4802,0.4542
"2831",1.15,50,1,0.324747139911529,0.4206,0.417
"2832",1.15,50,1,0.267047284289942,0.349,0.3896
"2833",1.15,50,1,0.288104965850656,0.3782,0.3948
"2834",1.15,50,1,0.295763413732365,0.4032,0.4108
"2835",1.15,50,1,0.268535046211753,0.3558,0.3838
"2836",1.15,50,1,0.387007556394117,0.4794,0.4352
"2837",1.15,50,1,0.32168971141545,0.4238,0.419
"2838",1.15,50,1,0.315896302119879,0.417,0.3856
"2839",1.15,50,1,0.496909125534576,0.5862,0.5152
"2840",1.15,50,1,0.306810595729896,0.4134,0.4112
"2841",1.15,50,1,0.323175383270142,0.4254,0.4236
"2842",1.15,50,1,0.428806773268943,0.531,0.4916
"2843",1.15,50,0,0.278174335195652,0.3566,0.402
"2844",1.15,50,1,0.329405556116505,0.4236,0.4228
"2845",1.15,50,1,0.320712013780338,0.4364,0.421
"2846",1.15,50,1,0.365831387946741,0.4738,0.4282
"2847",1.15,50,1,0.283293595262852,0.385,0.389
"2848",1.15,50,0,0.23709170853785,0.29,0.3714
"2849",1.15,50,1,0.315644405379692,0.4064,0.4102
"2850",1.15,50,1,0.312060481096484,0.432,0.4146
"2851",1.15,50,1,0.330516139079225,0.4398,0.4336
"2852",1.15,50,1,0.354514495145062,0.4626,0.4232
"2853",1.15,50,1,0.298124813287939,0.4138,0.405
"2854",1.15,50,1,0.335070469079251,0.465,0.4296
"2855",1.15,50,0,0.333000576544712,0.4326,0.4108
"2856",1.15,50,0,0.309886338250103,0.3902,0.3964
"2857",1.15,50,1,0.287037617870045,0.3818,0.4036
"2858",1.15,50,1,0.282643879702631,0.3682,0.401
"2859",1.15,50,0,0.325984530023586,0.4316,0.414
"2860",1.15,50,1,0.285382277766279,0.3766,0.3984
"2861",1.15,50,1,0.319406921194944,0.4182,0.403
"2862",1.15,50,1,0.336202193445818,0.4612,0.4236
"2863",1.15,50,1,0.336100725399604,0.4388,0.4292
"2864",1.15,50,1,0.25263517105835,0.345,0.3836
"2865",1.15,50,1,0.308181010237786,0.4038,0.4004
"2866",1.15,50,1,0.437365476232983,0.532,0.4658
"2867",1.15,50,0,0.320687409419739,0.4246,0.4112
"2868",1.15,50,1,0.313495245069552,0.4048,0.406
"2869",1.15,50,1,0.282817344070779,0.3646,0.4024
"2870",1.15,50,1,0.316927547727084,0.4214,0.4212
"2871",1.15,50,1,0.285749642439718,0.3786,0.3956
"2872",1.15,50,1,0.32773511656721,0.439,0.4134
"2873",1.15,50,1,0.332689011708974,0.4398,0.4044
"2874",1.15,50,0,0.336657744504567,0.4404,0.4146
"2875",1.15,50,1,0.332258040020734,0.4466,0.407
"2876",1.15,50,1,0.337232094466066,0.4534,0.433
"2877",1.15,50,1,0.340738129345051,0.458,0.428
"2878",1.15,50,1,0.341888637854288,0.457,0.413
"2879",1.15,50,1,0.37947258073713,0.4942,0.454
"2880",1.15,50,1,0.357379908064076,0.4898,0.4516
"2881",1.15,50,1,0.31621982685361,0.4272,0.408
"2882",1.15,50,1,0.303860330726965,0.4008,0.4004
"2883",1.15,50,1,0.303598508421972,0.3942,0.4034
"2884",1.15,50,1,0.34436485230971,0.454,0.4286
"2885",1.15,50,1,0.276446982928668,0.3626,0.3878
"2886",1.15,50,1,0.254843807599909,0.3462,0.3908
"2887",1.15,50,1,0.319182401459633,0.4416,0.4286
"2888",1.15,50,1,0.320860314942015,0.4248,0.4028
"2889",1.15,50,1,0.365583946803976,0.4866,0.4386
"2890",1.15,50,1,0.292253509640034,0.3816,0.4014
"2891",1.15,50,1,0.278471595257618,0.376,0.3976
"2892",1.15,50,1,0.27892059467511,0.3562,0.3982
"2893",1.15,50,0,0.324169390436401,0.4446,0.419
"2894",1.15,50,1,0.397213625770419,0.5012,0.4556
"2895",1.15,50,1,0.329445677155803,0.4284,0.4042
"2896",1.15,50,1,0.322181486081768,0.4252,0.4098
"2897",1.15,50,0,0.31684434459805,0.4094,0.3966
"2898",1.15,50,1,0.334006128234691,0.4202,0.4048
"2899",1.15,50,1,0.399921611063864,0.507,0.4414
"2900",1.15,50,1,0.286253575314921,0.3726,0.398
"2901",1.15,50,1,0.314687901645349,0.4122,0.4156
"2902",1.15,50,1,0.366948343340806,0.463,0.4268
"2903",1.15,50,1,0.270935580201948,0.3786,0.3866
"2904",1.15,50,1,0.32319065815316,0.4262,0.414
"2905",1.15,50,1,0.297238142638021,0.3878,0.3854
"2906",1.15,50,1,0.339588265276744,0.451,0.4154
"2907",1.15,50,1,0.297045184021946,0.39,0.3932
"2908",1.15,50,1,0.316945964445692,0.4212,0.408
"2909",1.15,50,1,0.270725473491233,0.3602,0.4032
"2910",1.15,50,1,0.385026874354217,0.5086,0.4662
"2911",1.15,50,1,0.387631917439811,0.488,0.445
"2912",1.15,50,0,0.302815855458393,0.3962,0.3876
"2913",1.15,50,1,0.325903977084859,0.4354,0.4192
"2914",1.15,50,1,0.325625260006126,0.4388,0.4204
"2915",1.15,50,1,0.378048682572426,0.4786,0.4352
"2916",1.15,50,1,0.303487713711863,0.403,0.4122
"2917",1.15,50,1,0.367310012547834,0.471,0.4212
"2918",1.15,50,1,0.328322032921266,0.4328,0.427
"2919",1.15,50,0,0.35203737134019,0.4626,0.418
"2920",1.15,50,1,0.34995402177035,0.4476,0.4408
"2921",1.15,50,1,0.382848511175278,0.482,0.447
"2922",1.15,50,1,0.309820838037329,0.4158,0.3962
"2923",1.15,50,1,0.321098023803129,0.435,0.413
"2924",1.15,50,1,0.299333398921811,0.3756,0.3868
"2925",1.15,50,1,0.333964548195703,0.4408,0.4086
"2926",1.15,50,1,0.329299374733637,0.4388,0.4248
"2927",1.15,50,1,0.319549272911778,0.4342,0.4138
"2928",1.15,50,1,0.345600351776497,0.4694,0.4304
"2929",1.15,50,1,0.532847387035538,0.633,0.547
"2930",1.15,50,1,0.305464753138263,0.3764,0.4092
"2931",1.15,50,1,0.351642764947443,0.4678,0.4402
"2932",1.15,50,1,0.24183692008502,0.3094,0.3736
"2933",1.15,50,1,0.292189058854055,0.4014,0.4116
"2934",1.15,50,0,0.275924473322528,0.3576,0.3688
"2935",1.15,50,1,0.269221994714519,0.351,0.3888
"2936",1.15,50,1,0.325346362995982,0.434,0.4274
"2937",1.15,50,1,0.363902255666013,0.4456,0.4296
"2938",1.15,50,1,0.315049862188705,0.4232,0.419
"2939",1.15,50,1,0.344933267860687,0.4442,0.4134
"2940",1.15,50,1,0.32091560656708,0.4294,0.3974
"2941",1.15,50,1,0.453386104424002,0.5782,0.5026
"2942",1.15,50,1,0.356648674219063,0.485,0.4264
"2943",1.15,50,1,0.338028114198806,0.4378,0.4092
"2944",1.15,50,1,0.36958974501485,0.4862,0.4466
"2945",1.15,50,1,0.311432436484488,0.4224,0.417
"2946",1.15,50,1,0.325017271311239,0.4534,0.4206
"2947",1.15,50,1,0.275677249162262,0.3618,0.3976
"2948",1.15,50,1,0.293536791078823,0.3948,0.4078
"2949",1.15,50,1,0.436491616513761,0.535,0.4642
"2950",1.15,50,0,0.276130549983811,0.3826,0.3868
"2951",1.15,50,1,0.369307438235021,0.4888,0.4584
"2952",1.15,50,1,0.270483105826326,0.3626,0.3884
"2953",1.15,50,1,0.317881004668453,0.424,0.4096
"2954",1.15,50,1,0.251029614617063,0.3404,0.3816
"2955",1.15,50,1,0.333567229673194,0.4368,0.4228
"2956",1.15,50,1,0.284148274486945,0.3874,0.398
"2957",1.15,50,1,0.305689045597117,0.3978,0.3926
"2958",1.15,50,1,0.359291576098291,0.4672,0.441
"2959",1.15,50,0,0.323912038556512,0.4096,0.403
"2960",1.15,50,1,0.26337648645575,0.3422,0.371
"2961",1.15,50,0,0.270799673303638,0.3808,0.3992
"2962",1.15,50,1,0.366053335448439,0.4658,0.433
"2963",1.15,50,1,0.387805612296877,0.4826,0.4476
"2964",1.15,50,1,0.31269494341558,0.4112,0.414
"2965",1.15,50,1,0.359748465743407,0.4956,0.4444
"2966",1.15,50,0,0.325737474001247,0.4204,0.4242
"2967",1.15,50,0,0.263759203250275,0.3562,0.392
"2968",1.15,50,1,0.337676248639231,0.4536,0.437
"2969",1.15,50,1,0.372507003614061,0.4772,0.4264
"2970",1.15,50,1,0.32112893619259,0.4342,0.4114
"2971",1.15,50,0,0.333969344722763,0.4526,0.435
"2972",1.15,50,1,0.330967730160946,0.4306,0.426
"2973",1.15,50,1,0.305052541868879,0.4164,0.4126
"2974",1.15,50,1,0.370533948402929,0.4856,0.4352
"2975",1.15,50,1,0.384155474976038,0.4896,0.4314
"2976",1.15,50,1,0.282168534175825,0.3656,0.3822
"2977",1.15,50,1,0.341412474721243,0.4362,0.4162
"2978",1.15,50,1,0.337626014760479,0.4382,0.4122
"2979",1.15,50,1,0.326069455021603,0.4414,0.4046
"2980",1.15,50,1,0.318646794662861,0.4194,0.4056
"2981",1.15,50,1,0.362420290351215,0.4782,0.4418
"2982",1.15,50,1,0.308547243624752,0.3826,0.401
"2983",1.15,50,1,0.343095200023026,0.437,0.424
"2984",1.15,50,1,0.360694813448976,0.468,0.4264
"2985",1.15,50,1,0.330303210040965,0.4184,0.4158
"2986",1.15,50,1,0.329124553101717,0.4264,0.42
"2987",1.15,50,1,0.293716037002437,0.3682,0.3962
"2988",1.15,50,1,0.356921507903011,0.4832,0.447
"2989",1.15,50,1,0.329595770915206,0.4514,0.4122
"2990",1.15,50,1,0.327994486963158,0.44,0.42
"2991",1.15,50,0,0.346696590813175,0.4556,0.424
"2992",1.15,50,0,0.262876784866406,0.3504,0.3752
"2993",1.15,50,1,0.412129282007219,0.5208,0.4542
"2994",1.15,50,1,0.361579018299016,0.4886,0.4338
"2995",1.15,50,1,0.34552186040291,0.451,0.4086
"2996",1.15,50,1,0.294173194664035,0.3942,0.3862
"2997",1.15,50,1,0.37422327154783,0.4704,0.4282
"2998",1.15,50,1,0.349972676193327,0.469,0.4286
"2999",1.15,50,0,0.398029914313653,0.5042,0.458
"3000",1.15,50,1,0.342165665806454,0.4414,0.4254
"3001",1.15,100,1,0.220879523577669,0.4114,0.3822
"3002",1.15,100,1,0.233249762363156,0.4244,0.4
"3003",1.15,100,1,0.176643220594811,0.3166,0.3724
"3004",1.15,100,1,0.248977473182945,0.463,0.4186
"3005",1.15,100,1,0.236429796433775,0.4576,0.4026
"3006",1.15,100,1,0.224722770303383,0.4412,0.4058
"3007",1.15,100,1,0.224890119114084,0.4062,0.3868
"3008",1.15,100,1,0.228369219505134,0.409,0.3976
"3009",1.15,100,1,0.246727101624084,0.462,0.4212
"3010",1.15,100,1,0.240696271029588,0.446,0.417
"3011",1.15,100,1,0.229561135115535,0.41,0.393
"3012",1.15,100,1,0.201156145254783,0.3706,0.3858
"3013",1.15,100,0,0.236204866310392,0.4392,0.4288
"3014",1.15,100,1,0.228478804414868,0.4168,0.387
"3015",1.15,100,0,0.207704834256191,0.3892,0.3896
"3016",1.15,100,0,0.213330584592063,0.3966,0.3888
"3017",1.15,100,1,0.228852365071951,0.4276,0.4022
"3018",1.15,100,1,0.239047432944238,0.4564,0.4096
"3019",1.15,100,1,0.245350254281152,0.4534,0.4198
"3020",1.15,100,1,0.252985972899916,0.4566,0.4254
"3021",1.15,100,1,0.217336396428987,0.3982,0.3988
"3022",1.15,100,1,0.215777232241312,0.4062,0.399
"3023",1.15,100,1,0.215906207471444,0.3948,0.4002
"3024",1.15,100,1,0.248579954479228,0.446,0.4062
"3025",1.15,100,1,0.209574967489007,0.4124,0.4034
"3026",1.15,100,1,0.238857770004791,0.4316,0.4156
"3027",1.15,100,1,0.205373884705178,0.399,0.3994
"3028",1.15,100,1,0.253183313689896,0.4532,0.4238
"3029",1.15,100,1,0.210408332958672,0.3786,0.388
"3030",1.15,100,1,0.21671200570899,0.3976,0.3914
"3031",1.15,100,1,0.2257745313234,0.4202,0.4036
"3032",1.15,100,1,0.21230630893652,0.4062,0.3884
"3033",1.15,100,1,0.242964259008874,0.4442,0.4196
"3034",1.15,100,1,0.235928037825051,0.4414,0.408
"3035",1.15,100,1,0.210616797949074,0.408,0.389
"3036",1.15,100,0,0.217892365921224,0.4018,0.4042
"3037",1.15,100,1,0.20755520813599,0.3808,0.394
"3038",1.15,100,0,0.218665771093636,0.4318,0.4128
"3039",1.15,100,1,0.208450762827557,0.3936,0.4012
"3040",1.15,100,1,0.212329544893205,0.4,0.3938
"3041",1.15,100,1,0.251886721878726,0.4566,0.422
"3042",1.15,100,1,0.231227353879622,0.412,0.3996
"3043",1.15,100,1,0.227654229451311,0.4322,0.4062
"3044",1.15,100,1,0.238511735212051,0.441,0.395
"3045",1.15,100,1,0.201193222087592,0.3784,0.4098
"3046",1.15,100,1,0.249622425669435,0.4552,0.4062
"3047",1.15,100,1,0.224845196982018,0.4016,0.3956
"3048",1.15,100,1,0.210248351232394,0.4074,0.4052
"3049",1.15,100,0,0.20968777575188,0.3998,0.4006
"3050",1.15,100,1,0.239390165168631,0.4428,0.4102
"3051",1.15,100,1,0.217443517107754,0.4072,0.3874
"3052",1.15,100,1,0.231959447983705,0.441,0.3912
"3053",1.15,100,1,0.219074985970621,0.4132,0.3914
"3054",1.15,100,1,0.227091196891656,0.4336,0.3976
"3055",1.15,100,1,0.207050654850955,0.3892,0.38
"3056",1.15,100,1,0.228808219441069,0.4358,0.4004
"3057",1.15,100,1,0.241921093411362,0.456,0.4082
"3058",1.15,100,1,0.217041916792883,0.4324,0.3958
"3059",1.15,100,1,0.191816210784258,0.36,0.3876
"3060",1.15,100,1,0.214116056988248,0.3922,0.3984
"3061",1.15,100,1,0.242469906965662,0.4576,0.4128
"3062",1.15,100,1,0.223645690690114,0.4172,0.3954
"3063",1.15,100,1,0.221535868552109,0.4236,0.3932
"3064",1.15,100,1,0.253629941239525,0.4682,0.4208
"3065",1.15,100,1,0.186407308035735,0.3526,0.3752
"3066",1.15,100,1,0.237699697809166,0.4228,0.4054
"3067",1.15,100,1,0.232384443211671,0.4268,0.403
"3068",1.15,100,1,0.208250505049245,0.3888,0.3908
"3069",1.15,100,0,0.195818018814555,0.3674,0.3784
"3070",1.15,100,1,0.207605409398837,0.3922,0.3884
"3071",1.15,100,1,0.231986765839068,0.4056,0.3934
"3072",1.15,100,1,0.245587350732945,0.4506,0.4272
"3073",1.15,100,1,0.226786705160165,0.417,0.3998
"3074",1.15,100,1,0.208639837793033,0.3886,0.3934
"3075",1.15,100,1,0.226171475392033,0.4136,0.402
"3076",1.15,100,1,0.203188931927616,0.3902,0.393
"3077",1.15,100,1,0.229944242854369,0.4414,0.3984
"3078",1.15,100,1,0.230643264434465,0.4332,0.3912
"3079",1.15,100,1,0.262898789959489,0.4594,0.4126
"3080",1.15,100,1,0.221243379822711,0.44,0.4124
"3081",1.15,100,1,0.240271920752177,0.433,0.4118
"3082",1.15,100,1,0.231469395995213,0.4314,0.4038
"3083",1.15,100,1,0.227700809023788,0.4328,0.4072
"3084",1.15,100,1,0.221315618161202,0.4172,0.3846
"3085",1.15,100,1,0.249015405407046,0.4776,0.4362
"3086",1.15,100,1,0.234950428324475,0.422,0.406
"3087",1.15,100,1,0.23199296783321,0.4358,0.4196
"3088",1.15,100,1,0.236201266518415,0.4438,0.4202
"3089",1.15,100,1,0.222272247652219,0.3946,0.3944
"3090",1.15,100,0,0.234846746988657,0.415,0.4096
"3091",1.15,100,1,0.273248706125766,0.4814,0.4446
"3092",1.15,100,1,0.251396953755063,0.461,0.4264
"3093",1.15,100,1,0.201035097142753,0.381,0.393
"3094",1.15,100,1,0.210836078556404,0.4044,0.3932
"3095",1.15,100,1,0.228958389641294,0.4366,0.4012
"3096",1.15,100,1,0.255078127659792,0.451,0.4212
"3097",1.15,100,1,0.241604914441441,0.4394,0.407
"3098",1.15,100,1,0.207906434661003,0.3956,0.3832
"3099",1.15,100,1,0.247084051186265,0.4508,0.4256
"3100",1.15,100,0,0.212824357139111,0.4224,0.4066
"3101",1.15,100,1,0.259500848992255,0.4604,0.4234
"3102",1.15,100,1,0.211201910235439,0.3962,0.3836
"3103",1.15,100,1,0.223710616982291,0.4092,0.3906
"3104",1.15,100,1,0.215275582632312,0.406,0.3978
"3105",1.15,100,1,0.228206162298627,0.4326,0.3934
"3106",1.15,100,1,0.232429573400491,0.438,0.4066
"3107",1.15,100,1,0.235074374579413,0.421,0.4054
"3108",1.15,100,1,0.205413093041658,0.383,0.39
"3109",1.15,100,1,0.202769766976738,0.3878,0.3934
"3110",1.15,100,1,0.223398536369943,0.4428,0.4182
"3111",1.15,100,1,0.212408709994467,0.402,0.3866
"3112",1.15,100,1,0.232244467067246,0.4276,0.4196
"3113",1.15,100,0,0.21559870550864,0.399,0.3874
"3114",1.15,100,1,0.252158236794365,0.4496,0.424
"3115",1.15,100,1,0.248719876247934,0.4696,0.4244
"3116",1.15,100,1,0.245537462854784,0.4594,0.436
"3117",1.15,100,1,0.213562382967154,0.4046,0.4008
"3118",1.15,100,1,0.25357949085895,0.4714,0.4132
"3119",1.15,100,1,0.229034237984988,0.4274,0.4032
"3120",1.15,100,1,0.226800906745163,0.4292,0.4122
"3121",1.15,100,1,0.195227231789425,0.3622,0.3904
"3122",1.15,100,0,0.220191776020507,0.4098,0.4002
"3123",1.15,100,1,0.225354116993497,0.4256,0.3848
"3124",1.15,100,0,0.22294379498877,0.436,0.402
"3125",1.15,100,1,0.224957268302839,0.4234,0.4016
"3126",1.15,100,1,0.256200982794397,0.467,0.4224
"3127",1.15,100,1,0.290116327824482,0.5364,0.4532
"3128",1.15,100,1,0.220827490622557,0.4092,0.381
"3129",1.15,100,1,0.257207126551671,0.4712,0.4276
"3130",1.15,100,1,0.230053447927381,0.4218,0.4036
"3131",1.15,100,1,0.210670279390618,0.403,0.4162
"3132",1.15,100,1,0.251712972308701,0.4566,0.429
"3133",1.15,100,1,0.27842373961233,0.5066,0.4556
"3134",1.15,100,1,0.228170310855888,0.4224,0.3988
"3135",1.15,100,1,0.21104966301097,0.404,0.395
"3136",1.15,100,1,0.204271806139347,0.3838,0.3806
"3137",1.15,100,1,0.21506278387133,0.4204,0.395
"3138",1.15,100,0,0.232759992443883,0.428,0.3946
"3139",1.15,100,1,0.289018821613944,0.5226,0.456
"3140",1.15,100,1,0.217253559204724,0.3924,0.3914
"3141",1.15,100,1,0.239941069618038,0.4552,0.4062
"3142",1.15,100,1,0.255273244106168,0.4586,0.4128
"3143",1.15,100,1,0.237752866550501,0.4416,0.4146
"3144",1.15,100,1,0.200986330934604,0.356,0.3854
"3145",1.15,100,1,0.200364457102555,0.378,0.383
"3146",1.15,100,1,0.214563483486766,0.4026,0.3926
"3147",1.15,100,1,0.209243821527104,0.3864,0.3878
"3148",1.15,100,1,0.223032438019757,0.4162,0.3926
"3149",1.15,100,1,0.228818754144477,0.4324,0.3988
"3150",1.15,100,1,0.216580231268676,0.4082,0.3948
"3151",1.15,100,1,0.227763275553911,0.4286,0.4074
"3152",1.15,100,0,0.214613398607952,0.3972,0.3954
"3153",1.15,100,1,0.235524041747507,0.4646,0.413
"3154",1.15,100,1,0.237247310461044,0.4494,0.4214
"3155",1.15,100,1,0.198848451312823,0.3608,0.3686
"3156",1.15,100,1,0.220880047375026,0.407,0.3876
"3157",1.15,100,1,0.264623979346763,0.4832,0.4402
"3158",1.15,100,1,0.204136494370078,0.3828,0.389
"3159",1.15,100,1,0.209185032786147,0.4022,0.3882
"3160",1.15,100,1,0.200362343305995,0.3494,0.3812
"3161",1.15,100,1,0.213786390693953,0.4024,0.405
